source_record_id,unit_raw,population_raw,normalized_unit,normalized_population,context_compatible,review_reasons,datasource_period_raw
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_671,Minutes,Other,minutes,unknown,false,"[""unknown_unit_or_population""]",Other / Dec 2024-Nov 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_672,Minutes,Other,minutes,unknown,false,"[""unknown_unit_or_population""]",Other / Dec 2024-Nov 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_673,Number,ED patients,count,ed patients,true,[],Other / Dec 2024 to Nov 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_674,Number,ED patients,count,ed patients,true,[],Other / Dec 2024 to Nov 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_675,Number,ED patients,count,ed patients,true,[],Other / Dec 2024 to Nov 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_676,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Other / April  2025- March 2026
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_677,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Other / April  2025- March 2026
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_678,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Other / April  2025- March 2026
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_679,%,Staff,percent,staff,true,[],Local data collection / April 2023-March 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_680,%,Staff,percent,staff,true,[],Local data collection / April 2023-March 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_681,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",In house data collection  / January 2024-December 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_682,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",In house data collection  / January 2024-December 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_683,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_684,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_685,%,Hospital admitted patients,percent,hospital admitted patients,true,[],CIHI DAD / Quarter
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_686,%,Hospital admitted patients,percent,hospital admitted patients,true,[],CIHI DAD / Quarter
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_687,%,Hospital admitted patients,percent,hospital admitted patients,true,[],CIHI DAD / Quarter
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_688,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_689,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_690,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_691,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_692,Other,Population,unknown,population,false,"[""unknown_unit_or_population""]",In house data collection  / January 2024-December 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_693,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_694,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_695,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_696,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_697,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_698,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_699,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_700,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_701,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_702,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_703,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_704,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_705,%,Staff,percent,staff,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_706,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_707,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_708,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_709,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_710,%,Staff,percent,staff,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_711,%,Staff,percent,staff,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_712,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_713,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_714,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_715,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_716,Count,All patients,count,all patients,true,[],EMR/Chart Review / January 2025-December 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_717,Count,All patients,count,all patients,true,[],EMR/Chart Review / January 2025-December 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_718,Count,All patients,count,all patients,true,[],EMR/Chart Review / January 2025-December 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_719,Count,All patients,count,all patients,true,[],EMR/Chart Review / January 2025-December 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_720,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_721,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_722,Minutes,Patients,minutes,patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_723,Minutes,Patients,minutes,patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_724,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_725,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_726,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_727,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_728,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_729,Number,All inpatients,count,all inpatients,true,[],"Local data collection / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_730,Number,All inpatients,count,all inpatients,true,[],"Local data collection / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_731,Number,All inpatients,count,all inpatients,true,[],"Local data collection / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_732,Number,All inpatients,count,all inpatients,true,[],"Local data collection / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_733,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Local data collection / 2025-26
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_734,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Local data collection / 2025-26
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_735,Number,Staff,count,staff,true,[],Local data collection / 2025-26
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_736,Number,Staff,count,staff,true,[],Local data collection / 2025-26
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_737,%,Staff,percent,staff,true,[],"Staff survey / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_738,%,Staff,percent,staff,true,[],"Staff survey / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_739,%,Staff,percent,staff,true,[],"Staff survey / April 1, 2025 to March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_740,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Local data collection / Apr 1 to Mar 31
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_741,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Local data collection / Apr 1 to Mar 31
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_742,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_743,%,Staff,percent,staff,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_744,Other,Other,unknown,unknown,false,"[""unknown_unit_or_population""]",Other / 12-month period (January - December 2024)
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_745,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_746,Count,Staff,count,staff,true,[],In house data collection  / 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_747,Count,Staff,count,staff,true,[],In house data collection  / 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_748,Count,Staff,count,staff,true,[],In house data collection  / 2024
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_749,%,Patients,percent,patients,true,[],In-house survey / Apr 2024-Jan 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_750,%,Patients,percent,patients,true,[],In-house survey / Apr 2024-Jan 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_751,%,Patients,percent,patients,true,[],In-house survey / Apr 2024-Jan 2025
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_752,%,Staff,percent,staff,true,[],In house data collection  / NA
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_753,%,Staff,percent,staff,true,[],In house data collection  / NA
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_754,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_755,Minutes,Patients,minutes,patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_756,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_757,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_758,%,ED patients,percent,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_759,%,Hospital admitted patients,percent,hospital admitted patients,true,[],CIHI DAD / Quarter
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_760,%,Staff,percent,staff,true,[],Local data collection / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_761,Other,Other,unknown,unknown,false,"[""unknown_unit_or_population""]",CIHI NACRS / April - March
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_762,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_763,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_764,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_765,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_766,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_767,Other,ED patients,unknown,ed patients,false,"[""unknown_unit_or_population""]",CIHI NACRS / April - March
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_768,Hours,All inpatients,hours,all inpatients,true,[],"EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_769,Hours,All inpatients,hours,all inpatients,true,[],"EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_770,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_771,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_772,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_773,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_774,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_775,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_776,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_777,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_778,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_779,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_780,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","EMR/Chart Review / April 1, 2025 - March 31, 2026"
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_781,%,Other,percent,unknown,false,"[""unknown_unit_or_population"",""incompatible_indicator_population""]",Other / 2024-2025 Q3
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_782,%,Other,percent,unknown,false,"[""unknown_unit_or_population"",""incompatible_indicator_population""]",Other / 2024-2025 Q3
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_783,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Hospital collected data / 2024-25 Year to Date
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_784,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",Hospital collected data / 2024-25 Year to Date
file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_785,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]",EMR/Chart Review / 2024-25 Year to Date
