cycle_id,organization_id,indicator_id,plan_fiscal_year,progress_report_fiscal_year,cycle_valid,match_status,match_method,review_reasons,ed_scope,direction,normalized_unit,normalized_population,comparable,context_provenance,comparison_basis,observation_period_status,baseline_periods_raw,previous_value,previous_status,previous_values_raw,target_value,target_status,target_values_raw,current_value,current_status,current_values_raw,outcome_class,performance_change,performance_change_pct,improvement_pct,target_met,outcome_reason,target_reason,workplan_row_count,progress_row_count,workplan_source_ids,progress_source_ids,intervention_count,workplan_intervention_count,progress_only_intervention_count,implementation_status,implementation_conflict_count,region_values,hospital_model_values,reporting_period_verified,population_verified,unit_verified,comparison_eligible,comparison_exclusion_reasons,reporting_period_evidence,reporting_period_evidence_source_ids,baseline_start,baseline_end,followup_start,followup_end,primary_analysis_period,analysis_eligible,analysis_exclusion_reason,numeric_change_candidate,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,has_unclassified_interventions,single_classified_category_cycle,hospital_model,region
cycle_efd9aef090817ff2c74a,org_01f7d38f0c7f1cff,ind_0646035afd9bba7c,2025/26,2026/27,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,discharged patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",90.40,numeric,"[""90.40""]",96.00,numeric,"[""96.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_825""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_d8cff49d1f5f9a3a8808,org_01f7d38f0c7f1cff,ind_06590f50f65eac7e,2024/25,2025/26,true,workplan_only,,"[""workplan_only""]",included,lower_is_better,percent,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Fiscal Year""]",10.51,numeric,"[""10.51""]",10.00,numeric,"[""10.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",1,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_733""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,insufficient first-cycle ED longitudinal coverage,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_5d19b5d7e3289dbbc680,org_01f7d38f0c7f1cff,ind_06590f50f65eac7e,2025/26,2026/27,true,workplan_only,,"[""workplan_only""]",included,lower_is_better,percent,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Fiscal Year""]",8.87,numeric,"[""8.87""]",8.00,numeric,"[""8.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_829""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,true,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_d0aa5d1b3c1a8a004363,org_01f7d38f0c7f1cff,ind_37478f8fb5db2bb6,2024/25,2025/26,true,workplan_only,,"[""incompatible_indicator_unit"",""workplan_only""]",excluded,lower_is_better,percent,staff,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",0.23,numeric,"[""0.23""]",0.22,numeric,"[""0.22""]",,missing,[],Insufficient data,,,,,"[""incompatible_indicator_unit"",""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""incompatible_indicator_unit"",""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_734""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_3e9bd777486a3395b998,org_01f7d38f0c7f1cff,ind_37478f8fb5db2bb6,2025/26,2026/27,true,workplan_only,,"[""incompatible_indicator_unit"",""workplan_only""]",excluded,lower_is_better,percent,staff,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",0.14,numeric,"[""0.14""]",0.13,numeric,"[""0.13""]",,missing,[],Insufficient data,,,,,"[""incompatible_indicator_unit"",""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""incompatible_indicator_unit"",""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_838""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_e13f18aa569c1bb452d8,org_01f7d38f0c7f1cff,ind_50d5738b48c86253,2025/26,2026/27,true,workplan_only,,"[""workplan_only"",""unknown_indicator_direction""]",needs_review,unknown,percent,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Quarter""]",,X,"[""X""]",18.20,numeric,"[""18.20""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""unknown_indicator_direction"",""previous_X"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""unknown_indicator_direction"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_835""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_0e9976d49e0ac9379acf,org_01f7d38f0c7f1cff,ind_5314e24f5f6e6912,2025/26,2026/27,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,staff,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",100.00,numeric,"[""100.00""]",100.00,numeric,"[""100.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_839""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_0bfd9faed8fe37aed590,org_01f7d38f0c7f1cff,ind_5b2e1352e31909e8,2025/26,2026/27,true,matched,exact,[],included,lower_is_better,count,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Fiscal Year""]",25.38,numeric,"[""25.38""]",22.80,numeric,"[""22.80""]",25.24,numeric,"[""25.24""]",Insufficient data,,,,,"[""reporting_period_unverified""]","[""reporting_period_unverified""]",1,1,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_833""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_597""]",1,1,0,Implemented,0,"[""West Region""]","[""Large Community Hospital""]",false,true,true,false,"[""reporting_period_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,true,false,reporting_period_unverified,true,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_ad2882bb6e3664ef3921,org_01f7d38f0c7f1cff,ind_67ee717abbe20a1b,2024/25,2025/26,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,survey respondents,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",70.66,numeric,"[""70.66""]",74.00,numeric,"[""74.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_731""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_0f9d26f641e37da621eb,org_01f7d38f0c7f1cff,ind_67ee717abbe20a1b,2025/26,2026/27,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,survey respondents,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",79.22,numeric,"[""79.22""]",83.00,numeric,"[""83.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_826""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
cycle_a5234444ac830000541e,org_01f7d38f0c7f1cff,ind_76002f26f7141f1f,2025/26,2026/27,true,workplan_only,,"[""workplan_only"",""unknown_indicator_direction""]",needs_review,unknown,percent,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Quarter""]",74.07,numeric,"[""74.07""]",74.07,numeric,"[""74.07""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""unknown_indicator_direction"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""unknown_indicator_direction"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_836""]",[],1,1,0,Unknown,0,"[""West Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Large Community Hospital,West Region
