observation_id,source_record_id,role,source_column,raw_value,numeric_value,source_status
obs_c83e66bc3753c996339f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_319,previous,current_value_text2,4.12,4.12,numeric
obs_69fbf76e830749517fcc,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_319,target,target_value_text2,3.25,3.25,numeric
obs_901d621e5e5172d1182c,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_320,previous,current_value_text2,15.53,15.53,numeric
obs_10b208763254de43bff6,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_320,target,target_value_text2,12.50,12.50,numeric
obs_e6fdbde6c05b9023a978,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_321,previous,current_value_text2,2.63,2.63,numeric
obs_1eae69de76fc4109dc54,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_321,target,target_value_text2,2.00,2.00,numeric
obs_3aeab84219556c0196cf,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_322,previous,current_value_text2,24.15,24.15,numeric
obs_a65d61eeba4cc808206d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_322,target,target_value_text2,18.00,18.00,numeric
obs_3093ecb56768640fb156,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_323,previous,current_value_text2,11.10,11.10,numeric
obs_94758299749455cdb3c9,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_323,target,target_value_text2,9.00,9.00,numeric
obs_6305d34caa03a81eaf31,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_324,previous,current_value_text2,11.10,11.10,numeric
obs_060469a4da506c469187,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_324,target,target_value_text2,9.00,9.00,numeric
obs_b5aff0d5310f3350d9a3,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_325,previous,current_value_text2,11.10,11.10,numeric
obs_cde6ea8071a25936dc5f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_325,target,target_value_text2,9.00,9.00,numeric
obs_6d23d9c15ffc12230b0a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_326,previous,current_value_text2,62.00,62.00,numeric
obs_13f866ffc93999acef59,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_326,target,target_value_text2,60.00,60.00,numeric
obs_45b88246051131cb849f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_327,previous,current_value_text2,97.80,97.80,numeric
obs_050dc4369fc8df81faed,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_327,target,target_value_text2,90.00,90.00,numeric
obs_e58fe35bc223c8ba3d04,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_328,previous,current_value_text2,97.80,97.80,numeric
obs_4d6483ccdc1fffc27dd6,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_328,target,target_value_text2,90.00,90.00,numeric
obs_6a1e907b272074d4faa7,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_329,previous,current_value_text2,97.80,97.80,numeric
obs_15db409c50885c2765f5,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_329,target,target_value_text2,90.00,90.00,numeric
obs_1f8ed4933bd6d0526a71,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_330,previous,current_value_text2,97.80,97.80,numeric
obs_2625a08d3a0313b85358,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_330,target,target_value_text2,90.00,90.00,numeric
obs_f892ba851dd767e8004e,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_331,previous,current_value_text2,100.00,100.00,numeric
obs_7983a7b77880bea43772,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_331,target,target_value_text2,90.00,90.00,numeric
obs_ee5c842d9d86d638e866,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_332,previous,current_value_text2,100.00,100.00,numeric
obs_93fd9a231195f3d33c1b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_332,target,target_value_text2,90.00,90.00,numeric
obs_f87af20b6ba25be10c94,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_333,previous,current_value_text2,100.00,100.00,numeric
obs_147fdd66d935abca8fd7,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_333,target,target_value_text2,90.00,90.00,numeric
obs_202b993c09c3d729b794,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_334,previous,current_value_text2,22.00,22.00,numeric
obs_6e359a81aaf16ef776aa,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_334,target,target_value_text2,20.00,20.00,numeric
obs_531278372f1a33f574cd,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_335,previous,current_value_text2,22.00,22.00,numeric
obs_f353e5ab6834ec1d3d28,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_335,target,target_value_text2,20.00,20.00,numeric
obs_4f0b5e99338f57a3cad3,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_336,previous,current_value_text2,22.00,22.00,numeric
obs_19690348f9de4f12ea85,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_336,target,target_value_text2,20.00,20.00,numeric
obs_8dee5fa3f029a55c3d91,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_337,previous,current_value_text2,22.00,22.00,numeric
obs_ea799be73b5757f8cf20,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_337,target,target_value_text2,20.00,20.00,numeric
obs_a9bf528a4d1f6f0d2d1d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_338,previous,current_value_text2,0.61,0.61,numeric
obs_c5266b89b8005f08d86d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_338,target,target_value_text2,2.00,2.00,numeric
obs_881626b3ab892381ca87,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_339,previous,current_value_text2,-8.23,-8.23,numeric
obs_96c710fa12aaa9819f70,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_339,target,target_value_text2,0.00,0.00,numeric
obs_28f53d03f9d3ba575015,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_340,previous,current_value_text2,81.11,81.11,numeric
obs_ab3ecac9820123d84f94,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_340,target,target_value_text2,85.00,85.00,numeric
obs_ff7cb53a28625966cbeb,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_341,previous,current_value_text2,81.11,81.11,numeric
obs_5d1ea8ec534a0f6206ed,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_341,target,target_value_text2,85.00,85.00,numeric
obs_2fa3823da17828df1024,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_342,previous,current_value_text2,81.11,81.11,numeric
obs_c96517dee5a14536cfc8,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_342,target,target_value_text2,85.00,85.00,numeric
obs_fc72dcae0046b463ed9d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_343,previous,current_value_text2,70.53,70.53,numeric
obs_b70fab71b1e2f4c8e5eb,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_343,target,target_value_text2,80.00,80.00,numeric
obs_db9a2f90afde600a815b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_344,previous,current_value_text2,70.53,70.53,numeric
obs_197173a8013f26572cd9,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_344,target,target_value_text2,80.00,80.00,numeric
obs_dee2ef359ca46c69745b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_345,previous,current_value_text2,70.53,70.53,numeric
obs_dd7b2754974e5f5295c5,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_345,target,target_value_text2,80.00,80.00,numeric
obs_a160c1d49bb96fd15fab,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_346,previous,current_value_text2,16.93,16.93,numeric
obs_17428e9eafab424d9649,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_346,target,target_value_text2,16.70,16.70,numeric
obs_bd9ee29a9bbb7c2c71ea,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_347,previous,current_value_text2,16.93,16.93,numeric
obs_8c282a78eb384cbd1d42,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_347,target,target_value_text2,16.70,16.70,numeric
obs_b2fafa70278915128674,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_348,previous,current_value_text2,16.93,16.93,numeric
obs_7166fb7f5318e4939473,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_348,target,target_value_text2,16.70,16.70,numeric
obs_269240a0d28e46d6eb2c,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_349,previous,current_value_text2,11.97,11.97,numeric
obs_448ed76012842efe027a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_349,target,target_value_text2,5.01,5.01,numeric
obs_8721981b1ec883ee8cfd,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_350,previous,current_value_text2,11.97,11.97,numeric
obs_dfffb645bd168a76985a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_350,target,target_value_text2,5.01,5.01,numeric
obs_f0a0f78d8082d859d9fc,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_351,previous,current_value_text2,11.97,11.97,numeric
obs_fff33c012a10b02ac0ab,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_351,target,target_value_text2,5.01,5.01,numeric
obs_c1231842bd7035023c5f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_352,previous,current_value_text2,11.97,11.97,numeric
obs_b401bb891005911c3664,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_352,target,target_value_text2,5.01,5.01,numeric
obs_c5a1b3db1b27845b35cd,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_353,previous,current_value_text2,4.50,4.50,numeric
obs_ca3865c188660e81985f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_353,target,target_value_text2,3.10,3.10,numeric
obs_e25a264d9230d5a52e0c,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_354,previous,current_value_text2,4.50,4.50,numeric
obs_4a4f9d96229b96356573,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_354,target,target_value_text2,3.10,3.10,numeric
obs_72ad6d6bb94c7fb06fe1,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_355,previous,current_value_text2,4.50,4.50,numeric
obs_51f134c06fa57c56afd3,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_355,target,target_value_text2,3.10,3.10,numeric
obs_5d18a856cb0aee0bc29b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_356,previous,current_value_text2,4.50,4.50,numeric
obs_6459d76281c5211e5b24,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_356,target,target_value_text2,3.10,3.10,numeric
obs_e5f1f00d7ae25c1870e7,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_357,previous,current_value_text2,6.00,6.00,numeric
obs_611b0a3b8cf813087e56,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_357,target,target_value_text2,4.00,4.00,numeric
obs_887deb80fe8df7ac9f6d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_358,previous,current_value_text2,6.00,6.00,numeric
obs_8b501cbe9c7766d430a9,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_358,target,target_value_text2,4.00,4.00,numeric
obs_c0c6e6d9dbc5c66a441e,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_359,previous,current_value_text2,6.00,6.00,numeric
obs_a96117c6f9ee5ce66b52,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_359,target,target_value_text2,4.00,4.00,numeric
obs_114d14d3e0e83833f224,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_360,previous,current_value_text2,6.00,6.00,numeric
obs_362df395f3b5a2f9e02c,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_360,target,target_value_text2,4.00,4.00,numeric
obs_f3590aea9baf89db6559,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_361,previous,current_value_text2,6.00,6.00,numeric
obs_5e15e87094690eb1868a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_361,target,target_value_text2,4.00,4.00,numeric
obs_f001157ad1ff990d8c23,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_362,previous,current_value_text2,213.00,213.00,numeric
obs_ed9abc39c2ccbb8a04f2,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_362,target,target_value_text2,200.00,200.00,numeric
obs_629b95842ecd1817fe4a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_363,previous,current_value_text2,213.00,213.00,numeric
obs_7b196784241aa820d2e5,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_363,target,target_value_text2,200.00,200.00,numeric
obs_c9a3c251a9975ee71a4f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_364,previous,current_value_text2,213.00,213.00,numeric
obs_67a12a27961bbcdc7871,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_364,target,target_value_text2,200.00,200.00,numeric
obs_e0fb753f101ec47c298f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_365,previous,current_value_text2,213.00,213.00,numeric
obs_6ddcfc74476d01f71624,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_365,target,target_value_text2,200.00,200.00,numeric
obs_67c002b8a3c9f47bc876,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_366,previous,current_value_text2,213.00,213.00,numeric
obs_bd366310466f4eebf667,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_366,target,target_value_text2,200.00,200.00,numeric
obs_2ac7adc798d14f8c3475,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_367,previous,current_value_text2,10.02,10.02,numeric
obs_29108769e6350481df03,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_367,target,target_value_text2,9.00,9.00,numeric
obs_ec8671897e2c8ae34d4c,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_368,previous,current_value_text2,10.02,10.02,numeric
obs_30d30a91235597016888,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_368,target,target_value_text2,9.00,9.00,numeric
obs_3b701bf3e13e64be95d7,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_369,previous,current_value_text2,10.02,10.02,numeric
obs_f1c0e552a056209615cb,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_369,target,target_value_text2,9.00,9.00,numeric
obs_f5f1e1d128f3ab527fac,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_370,previous,current_value_text2,CB,,CB
obs_737ce80e89d6413346fb,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_370,target,target_value_text2,CB,,CB
obs_9a1ea6fa4d59e9730e31,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_371,previous,current_value_text2,CB,,CB
obs_0a0e3e8515ce6c9c405d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_371,target,target_value_text2,CB,,CB
obs_40a1fc5417c8beb18aae,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_372,previous,current_value_text2,CB,,CB
obs_f77cb1a497bdb8c7688f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_372,target,target_value_text2,CB,,CB
obs_2d34c2824227f79ac595,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_373,previous,current_value_text2,CB,,CB
obs_1e2b14db3388478b1436,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_373,target,target_value_text2,CB,,CB
obs_44773e30fdad6833fb75,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_374,previous,current_value_text2,CB,,CB
obs_42a41d0d1c24889e3de1,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_374,target,target_value_text2,CB,,CB
obs_86370cd908151aa6faaf,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_375,previous,current_value_text2,16.70,16.70,numeric
obs_8cfbee267e921e425f5b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_375,target,target_value_text2,15.10,15.10,numeric
obs_05ed3fc1c379713ec511,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_376,previous,current_value_text2,16.70,16.70,numeric
obs_9f3d69a4aacfdf09d5cf,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_376,target,target_value_text2,15.10,15.10,numeric
obs_73b8ea946f608068fd19,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_377,previous,current_value_text2,16.70,16.70,numeric
obs_964ff1f8bec1bbc293b7,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_377,target,target_value_text2,15.10,15.10,numeric
obs_55c38c407f90aa17858e,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_378,previous,current_value_text2,CB,,CB
obs_94c226410fdfb6ee2cf9,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_378,target,target_value_text2,CB,,CB
obs_728566809ffbcb37ac14,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_379,previous,current_value_text2,CB,,CB
obs_739c41fb5132b4ed8a07,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_379,target,target_value_text2,CB,,CB
obs_21edabd34ee1cdb8b34b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_380,previous,current_value_text2,CB,,CB
obs_4c528c58d165e96fe386,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_380,target,target_value_text2,CB,,CB
obs_de3459a332a7e769659d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_381,previous,current_value_text2,CB,,CB
obs_6df7348d079d48a49903,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_381,target,target_value_text2,CB,,CB
obs_2da498ec8350c478f44b,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_382,previous,current_value_text2,CB,,CB
obs_1b11259b3ed7deccab5a,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_382,target,target_value_text2,80.00,80.00,numeric
obs_adb56c4009996408bc4f,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_383,previous,current_value_text2,58.11,58.11,numeric
obs_1476ffdb2f5d2ebf5826,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_383,target,target_value_text2,90.00,90.00,numeric
obs_0712586dac0b603357e6,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_384,previous,current_value_text2,100.00,100.00,numeric
obs_ae3a045f45566e03e663,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_384,target,target_value_text2,80.00,80.00,numeric
obs_ab5c4d566164b4465854,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_385,previous,current_value_text2,100.00,100.00,numeric
obs_ccb7fb105587e8d14f99,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_385,target,target_value_text2,80.00,80.00,numeric
obs_8daed6296f29c4d13f7d,file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_386,previous,current_value_text2,0.00,0.00,numeric
