cycle_id,primary_category,intervention_category,interventions_in_category,cycle_outcome,target_met,organization_id,indicator_id,hospital_model,region,plan_fiscal_year,ed_scope,analysis_eligible,analysis_exclusion_reason,comparison_eligible,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,single_classified_category_cycle,has_unclassified_interventions,intervention_ids
cycle_e9c1281b90729ee7a354,Training & Education,Training & Education,1,Insufficient data,,org_08b519baf6f3ee0b,ind_43a790d3afe0c937,Unknown,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_d65a8bfdc97336e6a982""]"
cycle_3f52642c659d4e8abe24,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_08b519baf6f3ee0b,ind_4b8c59cc30cbab2c,Unknown,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_b195bbf47d377eefccbe""]"
cycle_f0ac818d286ce4b3fa4a,Other,Other,1,Insufficient data,,org_08b519baf6f3ee0b,ind_5b2e1352e31909e8,Unknown,West Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_965db0613c502f7be41e""]"
cycle_f0ac818d286ce4b3fa4a,Surge Management,Surge Management,1,Insufficient data,,org_08b519baf6f3ee0b,ind_5b2e1352e31909e8,Unknown,West Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_37a850fd43d0bb3ce378""]"
cycle_6085bc2e4c679d65dbf9,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_08b519baf6f3ee0b,ind_5b9caf72d5308a99,Unknown,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_d89baf1ea1946c3d230e""]"
cycle_6085bc2e4c679d65dbf9,Training & Education,Training & Education,1,Insufficient data,,org_08b519baf6f3ee0b,ind_5b9caf72d5308a99,Unknown,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_c29a1a78f9c32e49f9bf""]"
cycle_21a31aad6b04444d1e09,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_08b519baf6f3ee0b,ind_67ee717abbe20a1b,Unknown,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_557faa91ce9d5739dc82""]"
cycle_21a31aad6b04444d1e09,Training & Education,Training & Education,1,Insufficient data,,org_08b519baf6f3ee0b,ind_67ee717abbe20a1b,Unknown,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_4908bc36da967de9f1e1""]"
cycle_3ad5d18722451786bf95,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_08b519baf6f3ee0b,ind_83177fc3020ef21f,Unknown,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_658f92fa836535531358""]"
cycle_3ad5d18722451786bf95,Training & Education,Training & Education,1,Insufficient data,,org_08b519baf6f3ee0b,ind_83177fc3020ef21f,Unknown,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_4c56ef97c79ed68f55ab""]"
cycle_31cb97468a3e94962db9,Staffing & Scheduling,Staffing & Scheduling,1,Insufficient data,,org_08b519baf6f3ee0b,ind_91da8606c8bb476c,Unknown,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_bc3943881d244fd3ccd7""]"
cycle_f940ea6df153bbd92add,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_08b519baf6f3ee0b,ind_9c34107e9b355ac4,Unknown,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_6bc7dd7474ddaf586926""]"
cycle_efafb1be5ba61c71ae1e,Training & Education,Training & Education,2,Insufficient data,,org_08b519baf6f3ee0b,ind_df819e45d2276e18,Unknown,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_26b670f8e019704839b2"",""intervention_37da4fcd63bee50fc2cf""]"
cycle_3efa3b7515a352c60033,Other,Other,2,Insufficient data,,org_08b519baf6f3ee0b,ind_e7cd9b5804f1c518,Unknown,West Region,2025/26,included,false,reporting_period_unverified,false,1,0,true,false,false,true,"[""intervention_93b2f7e7b5c8bad22c99"",""intervention_a04148ca378cd7d4cd87""]"
cycle_8735bdffaa9a9e78f5a9,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_08b519baf6f3ee0b,ind_ee70b593aad3e4f6,Unknown,West Region,2024/25,included,false,insufficient first-cycle ED longitudinal coverage,false,1,1,true,false,true,false,"[""intervention_056bdc4467430bbb59c1""]"
cycle_c3d5b74020bf3484b175,Ambulance / EMS Flow,Ambulance / EMS Flow,1,Insufficient data,,org_08b519baf6f3ee0b,ind_ee70b593aad3e4f6,Unknown,West Region,2025/26,included,false,reporting_period_unverified,false,2,2,false,true,false,false,"[""intervention_6193b249acc5964f03b3""]"
cycle_c3d5b74020bf3484b175,Training & Education,Training & Education,1,Insufficient data,,org_08b519baf6f3ee0b,ind_ee70b593aad3e4f6,Unknown,West Region,2025/26,included,false,reporting_period_unverified,false,2,2,false,true,false,false,"[""intervention_06deaed5c33ec55f3834""]"
cycle_e5e46a4eff2c462bd68e,Discharge & Transition Planning,Discharge & Transition Planning,2,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,4,4,false,true,false,false,"[""intervention_483ef82a04c400e1fd4c"",""intervention_4e15c40ef672425a4e1d""]"
cycle_e5e46a4eff2c462bd68e,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,4,4,false,true,false,false,"[""intervention_78017f88ee480ad0f662""]"
cycle_e5e46a4eff2c462bd68e,Technology & Digital Tools,Technology & Digital Tools,2,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,4,4,false,true,false,false,"[""intervention_1f1c369982aae4cb4b0f"",""intervention_3850ad61894a5e7f02fd""]"
cycle_e5e46a4eff2c462bd68e,Training & Education,Training & Education,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,4,4,false,true,false,false,"[""intervention_3f143b750c52bdc354bc""]"
cycle_489770f57858550fb03e,Admission & Transfer Process,Admission & Transfer Process,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_9afa00b2ecac3e86ce2c""]"
cycle_489770f57858550fb03e,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_71f289d8513d0c94f269""]"
cycle_489770f57858550fb03e,Other,Other,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_4fbecd215a456964a5a4""]"
cycle_489770f57858550fb03e,Training & Education,Training & Education,1,Insufficient data,,org_09b15e54e367b728,ind_0646035afd9bba7c,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_a3867efb7f263650568a""]"
cycle_9acb89a546599696b737,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_09b15e54e367b728,ind_09d935dfec2418dd,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_a496133b3f072370cf9c"",""intervention_b4cd15bd43bbeaf13f9e""]"
cycle_ad7fa4d6871aba6bf9f8,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_09b15e54e367b728,ind_5314e24f5f6e6912,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_7b33ae4abec7f3f6ea11""]"
cycle_ad7fa4d6871aba6bf9f8,Training & Education,Training & Education,2,Insufficient data,,org_09b15e54e367b728,ind_5314e24f5f6e6912,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_146e8f3f329eb4dd3ea7"",""intervention_7c1c3bd83132e7746762""]"
cycle_309074cdf534351d6424,Other,Other,3,Insufficient data,,org_09b15e54e367b728,ind_5314e24f5f6e6912,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_1a3090df65f795f0e300"",""intervention_1f890a0bf0ce2a4b49bb"",""intervention_a71ab89543cd2382780d""]"
cycle_309074cdf534351d6424,Training & Education,Training & Education,1,Insufficient data,,org_09b15e54e367b728,ind_5314e24f5f6e6912,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_95ed12081728a741e6f2""]"
cycle_9d96bf6d0d3f9618a414,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_09b15e54e367b728,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_0f89caa41483dfc48034""]"
cycle_9d96bf6d0d3f9618a414,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_09b15e54e367b728,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_6b9d31707c3c40246f01""]"
cycle_9d96bf6d0d3f9618a414,Other,Other,1,Insufficient data,,org_09b15e54e367b728,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_640ac1d65b2583a085df""]"
cycle_9d96bf6d0d3f9618a414,Training & Education,Training & Education,1,Insufficient data,,org_09b15e54e367b728,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,4,3,false,true,false,true,"[""intervention_d1398063198b05ca1dc9""]"
cycle_395e17bc0ceb7e58a3f4,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_09b15e54e367b728,ind_a0001e81ef283591,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_f633bbcad04a89b5e164""]"
cycle_395e17bc0ceb7e58a3f4,Safety & Risk Prevention,Safety & Risk Prevention,2,Insufficient data,,org_09b15e54e367b728,ind_a0001e81ef283591,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_4a69d3c4d1f8bc07248b"",""intervention_4c0e53919cc851404042""]"
cycle_395e17bc0ceb7e58a3f4,Training & Education,Training & Education,2,Insufficient data,,org_09b15e54e367b728,ind_a0001e81ef283591,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_990f70e51d29b5f78458"",""intervention_d21204717b861f80fa5d""]"
cycle_d3dc2e1e4b13c1bda5f2,Training & Education,Training & Education,2,Insufficient data,,org_09b15e54e367b728,ind_b93bdba38642b98f,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_899655ffa06c702bae06"",""intervention_89f7e7808350a1048f27""]"
cycle_198c0b514b5eec0316ad,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_09b15e54e367b728,ind_cd57992e4ca687e8,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_5d2895931d8fe14d2147""]"
cycle_198c0b514b5eec0316ad,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_09b15e54e367b728,ind_cd57992e4ca687e8,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_0dfb7781f249995ab0df""]"
cycle_198c0b514b5eec0316ad,Training & Education,Training & Education,1,Insufficient data,,org_09b15e54e367b728,ind_cd57992e4ca687e8,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_1cbc58bf282c8ae63bbf""]"
cycle_e0dbbc4e6712cdfdc210,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_09cdc83f1003ae8a,ind_0662e62bfbf9299e,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_d6141c8288e512cbaab4"",""intervention_f5ccf81d73f24a0b17df""]"
cycle_e0dbbc4e6712cdfdc210,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_09cdc83f1003ae8a,ind_0662e62bfbf9299e,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_71134c0fb9857da07a05""]"
cycle_1259668d20fb3600b348,Policy / Standardization,Policy / Standardization,2,Insufficient data,,org_09cdc83f1003ae8a,ind_1c102a1b8774667a,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_9988e7dbaee999ec9428"",""intervention_d8648b31bb508cae3534""]"
cycle_3fb2491862651b37be41,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_09cdc83f1003ae8a,ind_2b94b92efefc0a85,Specialty Children Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_6749099e5dc72b6de3d5""]"
cycle_3fb2491862651b37be41,Other,Other,2,Insufficient data,,org_09cdc83f1003ae8a,ind_2b94b92efefc0a85,Specialty Children Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_6163413a6a28f46a32dd"",""intervention_7f15907a3e150f1c9e42""]"
cycle_67ff991ebc17ed30a9ee,Admission & Transfer Process,Admission & Transfer Process,3,Insufficient data,,org_09cdc83f1003ae8a,ind_2eb49838a0828aa3,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_a7cdcc2dea1d24c700eb"",""intervention_b9cf33e13f37faa032ac"",""intervention_dfc6591b20b38c9f726a""]"
cycle_67ff991ebc17ed30a9ee,Other,Other,1,Insufficient data,,org_09cdc83f1003ae8a,ind_2eb49838a0828aa3,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_ec838d227501f8b4c1ce""]"
cycle_0b8f1d0f855a28411aea,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_09cdc83f1003ae8a,ind_49edc856c73e78fd,Specialty Children Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_0c73c8e44407ad6c885f""]"
cycle_0b8f1d0f855a28411aea,Other,Other,2,Insufficient data,,org_09cdc83f1003ae8a,ind_49edc856c73e78fd,Specialty Children Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_9540ca5315dae40d5c7a"",""intervention_c908816fa83689680e16""]"
cycle_32f75859b73f998c3cb6,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_09cdc83f1003ae8a,ind_5314e24f5f6e6912,Specialty Children Hospital,Toronto Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_3c3da8344b273fe34327""]"
cycle_32f75859b73f998c3cb6,Other,Other,1,Insufficient data,,org_09cdc83f1003ae8a,ind_5314e24f5f6e6912,Specialty Children Hospital,Toronto Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_b18479c27d2850a20fbc""]"
cycle_b076e32ed9916d07370f,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_09cdc83f1003ae8a,ind_70b67533626ea33c,Specialty Children Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_c46e1497e8b709a337bd""]"
